season,round,driver_id,lap_number,position,lap_time,lap_time_ms
2016,18,bottas,53,,1:47.585,107585
2016,18,button,53,,1:44.599,104599
2016,18,ericsson,53,,1:47.864,107864
2016,18,grosjean,53,,1:45.058,105058
2016,18,hamilton,53,,1:42.857,102857
2016,18,jolyon_palmer,53,,1:45.482,105482
2016,18,kevin_magnussen,53,,1:44.093,104093
2016,18,kvyat,53,,1:47.008,107008
2016,18,massa,53,,1:44.824,104824
2016,18,nasr,53,,1:45.394,105394
2016,18,ocon,53,,1:44.383,104383
2016,18,perez,53,,1:45.268,105268
2016,18,ricciardo,53,,1:43.106,103106
2016,18,rosberg,53,,1:42.478,102478
2016,18,sainz,53,,1:45.147,105147
2016,18,vettel,53,,1:44.263,104263
2016,18,wehrlein,53,,1:47.006,107006
2016,18,alonso,54,,1:45.593,105593
2016,18,bottas,54,,1:47.758,107758
2016,18,button,54,,1:44.644,104644
2016,18,ericsson,54,,1:46.615,106615
2016,18,grosjean,54,,1:45.076,105076
2016,18,hamilton,54,,1:42.494,102494
2016,18,jolyon_palmer,54,,1:45.026,105026
2016,18,kevin_magnussen,54,,1:44.610,104610
2016,18,kvyat,54,,1:45.421,105421
2016,18,massa,54,,1:45.957,105957
2016,18,nasr,54,,1:44.344,104344
2016,18,ocon,54,,1:44.672,104672
2016,18,perez,54,,1:45.488,105488
2016,18,ricciardo,54,,1:43.780,103780
2016,18,rosberg,54,,1:42.378,102378
2016,18,sainz,54,,1:46.007,106007
2016,18,vettel,54,,2:01.913,121913
2016,18,wehrlein,54,,1:47.338,107338
2016,18,alonso,55,,1:45.976,105976
2016,18,bottas,55,,1:47.578,107578
2016,18,button,55,,1:45.055,105055
2016,18,ericsson,55,,1:46.252,106252
2016,18,grosjean,55,,1:45.406,105406
2016,18,hamilton,55,,1:42.854,102854
2016,18,jolyon_palmer,55,,1:44.840,104840
2016,18,kevin_magnussen,55,,1:43.694,103694
2016,18,kvyat,55,,1:45.149,105149
2016,18,massa,55,,2:01.166,121166
2016,18,nasr,55,,1:44.117,104117
2016,18,perez,55,,1:48.803,108803
2016,18,ricciardo,55,,1:44.658,104658
2016,18,rosberg,55,,1:42.515,102515
2016,18,sainz,55,,1:47.319,107319
2016,18,vettel,55,,1:39.877,99877
2016,18,wehrlein,55,,1:48.156,108156
2016,18,alonso,56,,1:45.409,105409
2016,18,hamilton,56,,1:44.014,104014
2016,18,ricciardo,56,,1:46.360,106360
2016,18,rosberg,56,,1:42.797,102797
2016,18,sainz,56,,1:46.696,106696
2016,18,vettel,56,,1:40.558,100558
2016,19,alonso,1,,1:53.143,113143
2016,19,bottas,1,,1:48.526,108526
2016,19,button,1,,1:55.056,115056
2016,19,ericsson,1,,2:05.261,125261
2016,19,grosjean,1,,2:00.816,120816
2016,19,gutierrez,1,,1:56.201,116201
2016,19,hamilton,1,,1:38.829,98829
2016,19,hulkenberg,1,,1:41.261,101261
2016,19,jolyon_palmer,1,,2:00.672,120672
2016,19,kevin_magnussen,1,,1:53.664,113664
2016,19,kvyat,1,,1:59.423,119423
2016,19,massa,1,,1:46.260,106260
2016,19,max_verstappen,1,,1:40.751,100751
2016,19,nasr,1,,1:56.996,116996
2016,19,ocon,1,,1:57.567,117567
2016,19,perez,1,,1:49.395,109395
2016,19,raikkonen,1,,1:44.181,104181
2016,19,ricciardo,1,,1:45.827,105827
2016,19,rosberg,1,,1:39.961,99961
2016,19,sainz,1,,1:51.452,111452
2016,19,vettel,1,,1:47.198,107198
2016,19,alonso,2,,1:56.975,116975
2016,19,bottas,2,,1:57.724,117724
2016,19,button,2,,1:56.691,116691
2016,19,ericsson,2,,2:09.038,129038
2016,19,grosjean,2,,1:56.735,116735
2016,19,gutierrez,2,,1:56.314,116314
2016,19,hamilton,2,,2:01.377,121377
2016,19,hulkenberg,2,,2:01.211,121211
2016,19,jolyon_palmer,2,,1:57.697,117697
2016,19,kevin_magnussen,2,,1:57.238,117238
2016,19,kvyat,2,,1:57.081,117081
2016,19,massa,2,,1:58.510,118510
2016,19,max_verstappen,2,,2:00.741,120741
2016,19,nasr,2,,1:56.148,116148
2016,19,ocon,2,,1:56.353,116353
2016,19,perez,2,,1:57.965,117965
2016,19,raikkonen,2,,1:59.784,119784
2016,19,ricciardo,2,,2:09.450,129450
2016,19,rosberg,2,,2:00.917,120917
2016,19,sainz,2,,1:57.402,117402
2016,19,vettel,2,,1:58.193,118193
2016,19,alonso,3,,1:54.911,114911
2016,19,bottas,3,,1:57.187,117187
2016,19,button,3,,1:54.265,114265
2016,19,ericsson,3,,1:35.905,95905
2016,19,grosjean,3,,1:51.298,111298
2016,19,gutierrez,3,,1:54.186,114186
2016,19,hamilton,3,,1:59.340,119340
2016,19,hulkenberg,3,,1:58.675,118675
2016,19,jolyon_palmer,3,,1:51.065,111065
2016,19,kevin_magnussen,3,,1:54.632,114632
2016,19,kvyat,3,,1:51.885,111885
2016,19,massa,3,,1:57.707,117707
2016,19,max_verstappen,3,,1:59.181,119181
2016,19,nasr,3,,1:53.975,113975
2016,19,ocon,3,,1:53.627,113627
2016,19,perez,3,,1:56.636,116636
2016,19,raikkonen,3,,1:57.874,117874
2016,19,ricciardo,3,,1:52.591,112591
2016,19,rosberg,3,,1:59.323,119323
2016,19,sainz,3,,1:55.596,115596
2016,19,vettel,3,,1:57.647,117647
2016,19,alonso,4,,1:26.247,86247
2016,19,bottas,4,,1:25.938,85938
2016,19,button,4,,1:26.713,86713
2016,19,ericsson,4,,1:27.470,87470
2016,19,grosjean,4,,1:27.322,87322
2016,19,gutierrez,4,,1:26.659,86659
2016,19,hamilton,4,,1:23.397,83397
2016,19,hulkenberg,4,,1:24.252,84252
2016,19,jolyon_palmer,4,,1:27.724,87724
2016,19,kevin_magnussen,4,,1:26.845,86845
2016,19,kvyat,4,,1:26.963,86963
2016,19,massa,4,,1:25.020,85020
2016,19,max_verstappen,4,,1:23.978,83978
2016,19,nasr,4,,1:27.957,87957
2016,19,ocon,4,,1:28.279,88279
2016,19,perez,4,,1:25.914,85914
2016,19,raikkonen,4,,1:24.452,84452
2016,19,ricciardo,4,,1:26.806,86806
2016,19,rosberg,4,,1:23.779,83779
2016,19,sainz,4,,1:25.991,85991
2016,19,vettel,4,,1:25.233,85233
2016,19,alonso,5,,1:25.432,85432
2016,19,bottas,5,,1:24.498,84498
2016,19,button,5,,1:27.170,87170
2016,19,gutierrez,5,,1:27.872,87872
2016,19,hamilton,5,,1:23.045,83045
2016,19,hulkenberg,5,,1:23.821,83821
2016,19,kevin_magnussen,5,,1:27.020,87020
2016,19,massa,5,,1:24.328,84328
2016,19,max_verstappen,5,,1:23.397,83397
2016,19,nasr,5,,1:27.312,87312
2016,19,perez,5,,1:24.672,84672
2016,19,raikkonen,5,,1:24.108,84108
2016,19,ricciardo,5,,1:27.003,87003
2016,19,rosberg,5,,1:23.440,83440
2016,19,sainz,5,,1:25.004,85004
2016,19,vettel,5,,1:24.373,84373
2016,19,alonso,48,,1:24.116,84116
2016,19,button,48,,1:27.374,87374
2016,19,grosjean,48,,1:27.794,87794
2016,19,gutierrez,48,,1:28.853,88853
2016,19,kevin_magnussen,48,,1:25.647,85647
2016,19,kvyat,48,,1:44.719,104719
2016,19,ocon,48,,1:27.227,87227
2016,19,sainz,48,,1:25.642,85642
2016,19,alonso,49,,1:24.065,84065
2016,19,bottas,49,,1:24.237,84237
2016,19,button,49,,1:25.927,85927
2016,19,ericsson,49,,1:24.639,84639
2016,19,grosjean,49,,1:26.513,86513
2016,19,gutierrez,49,,1:43.751,103751
2016,19,hamilton,49,,1:23.846,83846
2016,19,hulkenberg,49,,1:25.427,85427
2016,19,jolyon_palmer,49,,1:25.079,85079
2016,19,kevin_magnussen,49,,1:25.332,85332
2016,19,kvyat,49,,1:25.213,85213
2016,19,massa,49,,1:24.131,84131
2016,19,max_verstappen,49,,1:23.884,83884
2016,19,nasr,49,,1:29.328,89328
2016,19,ocon,49,,1:25.501,85501
2016,19,perez,49,,1:24.351,84351
2016,19,raikkonen,49,,1:23.122,83122
2016,19,ricciardo,49,,1:24.127,84127
2016,19,rosberg,49,,1:24.360,84360
2016,19,sainz,49,,1:30.103,90103
2016,19,vettel,49,,1:23.222,83222
2016,19,alonso,50,,1:24.122,84122
2016,19,bottas,50,,1:23.950,83950
2016,19,button,50,,1:24.303,84303
2016,19,ericsson,50,,1:24.412,84412
2016,19,grosjean,50,,1:28.535,88535
2016,19,gutierrez,50,,1:25.310,85310
2016,19,hamilton,50,,1:22.780,82780
2016,19,hulkenberg,50,,1:23.288,83288
2016,19,jolyon_palmer,50,,1:25.300,85300
2016,19,kevin_magnussen,50,,1:27.921,87921
2016,19,kvyat,50,,1:25.024,85024
2016,19,massa,50,,1:24.279,84279
2016,19,max_verstappen,50,,1:26.377,86377
2016,19,nasr,50,,1:44.375,104375
2016,19,ocon,50,,1:27.798,87798
2016,19,perez,50,,1:24.260,84260
2016,19,raikkonen,50,,1:23.276,83276
2016,19,ricciardo,50,,1:27.291,87291
2016,19,rosberg,50,,1:24.287,84287
2016,19,sainz,50,,1:25.047,85047
2016,19,vettel,50,,1:23.194,83194
2016,19,alonso,51,,1:24.106,84106
2016,19,bottas,51,,1:24.082,84082
2016,19,button,51,,1:24.852,84852
2016,19,ericsson,51,,1:24.995,84995
2016,19,grosjean,51,,1:43.569,103569
2016,19,gutierrez,51,,1:23.959,83959
2016,19,hamilton,51,,1:22.931,82931
2016,19,hulkenberg,51,,1:23.861,83861
2016,19,jolyon_palmer,51,,1:27.560,87560
2016,19,kevin_magnussen,51,,1:29.326,89326
2016,19,kvyat,51,,1:25.670,85670
2016,19,massa,51,,1:24.677,84677
2016,19,max_verstappen,51,,1:23.215,83215
2016,19,nasr,51,,1:23.955,83955
2016,19,ocon,51,,1:28.302,88302
2016,19,perez,51,,1:24.400,84400
2016,19,raikkonen,51,,1:24.075,84075
2016,19,ricciardo,51,,1:41.780,101780
2016,19,rosberg,51,,1:23.782,83782
2016,19,sainz,51,,1:26.618,86618
2016,19,vettel,51,,1:23.498,83498
2016,19,alonso,52,,1:23.725,83725
2016,19,bottas,52,,1:23.910,83910
2016,19,button,52,,1:24.491,84491
2016,19,ericsson,52,,1:24.531,84531
2016,19,grosjean,52,,1:24.801,84801
2016,19,gutierrez,52,,1:24.265,84265
2016,19,hamilton,52,,1:23.599,83599
2016,19,hulkenberg,52,,1:24.936,84936
2016,19,jolyon_palmer,52,,1:24.993,84993
2016,19,kevin_magnussen,52,,1:41.510,101510
2016,19,kvyat,52,,1:23.822,83822
2016,19,massa,52,,1:24.505,84505
2016,19,max_verstappen,52,,1:23.582,83582
2016,19,nasr,52,,1:23.878,83878
2016,19,ocon,52,,1:25.937,85937
2016,19,perez,52,,1:24.290,84290
2016,19,raikkonen,52,,1:23.289,83289
2016,19,ricciardo,52,,1:22.252,82252
2016,19,rosberg,52,,1:23.322,83322
2016,19,sainz,52,,1:24.467,84467
2016,19,vettel,52,,1:23.609,83609
2016,19,bottas,53,,1:24.035,84035
2016,19,hamilton,53,,1:23.020,83020
2016,19,hulkenberg,53,,1:24.146,84146
2016,19,max_verstappen,53,,1:23.027,83027
2016,19,raikkonen,53,,1:23.161,83161
2016,19,ricciardo,53,,1:21.134,81134
2016,19,rosberg,53,,1:22.868,82868
2016,19,vettel,53,,1:23.217,83217
2016,20,alonso,1,,2:28.459,148459
2016,20,bottas,1,,2:31.150,151150
2016,20,button,1,,2:40.632,160632
2016,20,ericsson,1,,2:44.538,164538
2016,20,gutierrez,1,,2:32.223,152223
2016,20,hamilton,1,,2:14.120,134120
2016,20,hulkenberg,1,,2:25.218,145218
2016,20,jolyon_palmer,1,,2:38.597,158597
2016,20,kevin_magnussen,1,,2:41.483,161483
2016,20,kvyat,1,,2:35.544,155544
2016,20,massa,1,,2:33.679,153679
2016,20,max_verstappen,1,,2:19.517,139517
2016,20,nasr,1,,2:46.666,166666
2016,20,ocon,1,,2:47.487,167487
2016,20,perez,1,,2:27.600,147600
2016,20,raikkonen,1,,2:17.500,137500
2016,20,ricciardo,1,,2:23.530,143530
2016,20,rosberg,1,,2:15.474,135474
2016,20,sainz,1,,2:37.123,157123
2016,20,vettel,1,,2:21.969,141969
2016,20,wehrlein,1,,2:42.985,162985
2016,20,alonso,2,,2:00.462,120462
2016,20,bottas,2,,1:59.423,119423
2016,20,button,2,,2:00.657,120657
2016,20,ericsson,2,,2:01.546,121546
2016,20,gutierrez,2,,1:59.281,119281
2016,20,hamilton,2,,2:03.432,123432
2016,20,hulkenberg,2,,2:01.732,121732
2016,20,jolyon_palmer,2,,2:00.478,120478
2016,20,kevin_magnussen,2,,2:00.514,120514
2016,20,kvyat,2,,2:01.006,121006
2016,20,massa,2,,2:00.330,120330
2016,20,max_verstappen,2,,2:01.971,121971
2016,20,nasr,2,,2:00.959,120959
2016,20,ocon,2,,2:01.571,121571
2016,20,perez,2,,2:00.753,120753
2016,20,raikkonen,2,,2:03.345,123345
2016,20,ricciardo,2,,1:59.859,119859
2016,20,rosberg,2,,2:03.508,123508
2016,20,sainz,2,,2:00.838,120838
2016,20,vettel,2,,2:00.558,120558
2016,20,wehrlein,2,,2:01.578,121578
2016,20,alonso,3,,2:01.327,121327
2016,20,bottas,3,,2:02.183,122183
2016,20,button,3,,2:01.003,121003
2016,20,ericsson,3,,2:00.859,120859
2016,20,gutierrez,3,,2:01.802,121802
2016,20,hamilton,3,,2:01.303,121303
2016,20,hulkenberg,3,,2:00.659,120659
2016,20,jolyon_palmer,3,,2:01.150,121150
2016,20,kevin_magnussen,3,,2:01.137,121137
2016,20,kvyat,3,,2:01.699,121699
2016,20,massa,3,,2:01.847,121847
2016,20,max_verstappen,3,,2:00.865,120865
2016,20,nasr,3,,2:01.055,121055
2016,20,ocon,3,,2:00.797,120797
2016,20,perez,3,,2:01.473,121473
2016,20,raikkonen,3,,2:01.060,121060
2016,20,ricciardo,3,,2:02.822,122822
2016,20,rosberg,3,,2:00.200,120200
2016,20,sainz,3,,2:01.420,121420
2016,20,vettel,3,,2:02.903,122903
2016,20,wehrlein,3,,2:00.506,120506
2016,20,alonso,4,,2:00.336,120336
2016,20,bottas,4,,1:59.570,119570
2016,20,button,4,,2:00.534,120534
2016,20,ericsson,4,,2:00.503,120503
2016,20,gutierrez,4,,2:00.046,120046
2016,20,hamilton,4,,2:01.153,121153
2016,20,hulkenberg,4,,2:00.081,120081
2016,20,jolyon_palmer,4,,2:00.750,120750
2016,20,kevin_magnussen,4,,2:01.448,121448
2016,20,kvyat,4,,1:59.456,119456
2016,20,massa,4,,1:59.667,119667
2016,20,max_verstappen,4,,2:00.795,120795
2016,20,nasr,4,,2:01.111,121111
2016,20,ocon,4,,2:01.357,121357
2016,20,perez,4,,1:59.996,119996
2016,20,raikkonen,4,,2:00.437,120437
2016,20,ricciardo,4,,2:00.255,120255
2016,20,rosberg,4,,2:01.521,121521
2016,20,sainz,4,,2:00.264,120264
2016,20,vettel,4,,1:59.649,119649
2016,20,wehrlein,4,,2:01.575,121575
2016,20,alonso,5,,2:00.951,120951
2016,20,bottas,5,,2:00.349,120349
2016,20,button,5,,1:59.912,119912
2016,20,gutierrez,5,,2:02.284,122284
2016,20,hamilton,5,,1:59.555,119555
2016,20,hulkenberg,5,,2:00.821,120821
2016,20,jolyon_palmer,5,,2:00.387,120387
2016,20,kvyat,5,,2:00.678,120678
2016,20,massa,5,,2:00.859,120859
2016,20,max_verstappen,5,,1:59.347,119347
2016,20,perez,5,,2:01.068,121068
2016,20,raikkonen,5,,1:59.631,119631
2016,20,ricciardo,5,,2:00.117,120117
2016,20,rosberg,5,,1:59.812,119812
2016,20,sainz,5,,2:00.187,120187
2016,20,vettel,5,,2:00.378,120378
2016,20,alonso,54,,2:01.220,121220
2016,20,bottas,54,,2:01.558,121558
2016,20,button,54,,1:32.931,92931
2016,20,gutierrez,54,,1:33.623,93623
2016,20,hulkenberg,54,,2:01.524,121524
2016,20,kevin_magnussen,54,,1:33.605,93605
2016,20,kvyat,54,,2:02.194,122194
2016,20,max_verstappen,54,,2:06.533,126533
2016,20,nasr,54,,2:00.291,120291
2016,20,ocon,54,,2:02.432,122432
2016,20,ricciardo,54,,2:01.512,121512
2016,20,sainz,54,,2:02.197,122197
2016,20,vettel,54,,2:00.736,120736
2016,20,wehrlein,54,,2:01.793,121793
2016,20,alonso,55,,2:14.281,134281
2016,20,bottas,55,,1:59.562,119562
2016,20,button,55,,1:56.972,116972
2016,20,gutierrez,55,,1:58.285,118285
2016,20,hamilton,55,,2:04.701,124701
2016,20,hulkenberg,55,,2:00.844,120844
2016,20,kevin_magnussen,55,,1:59.084,119084
2016,20,kvyat,55,,2:00.667,120667
2016,20,max_verstappen,55,,2:10.329,130329
2016,20,nasr,55,,2:03.106,123106
2016,20,ocon,55,,2:00.631,120631
2016,20,perez,55,,2:03.890,123890
2016,20,ricciardo,55,,2:00.064,120064
2016,20,rosberg,55,,2:04.481,124481
2016,20,sainz,55,,2:04.734,124734
2016,20,vettel,55,,2:04.265,124265
2016,20,wehrlein,55,,1:59.389,119389
2016,20,alonso,56,,1:32.372,92372
2016,20,bottas,56,,1:31.876,91876
2016,20,button,56,,1:34.957,94957
2016,20,gutierrez,56,,1:31.332,91332
2016,20,hamilton,56,,1:27.626,87626
2016,20,hulkenberg,56,,1:30.668,90668
2016,20,kevin_magnussen,56,,1:35.065,95065
2016,20,kvyat,56,,1:31.539,91539
2016,20,max_verstappen,56,,1:30.446,90446
2016,20,nasr,56,,1:31.395,91395
2016,20,ocon,56,,1:31.311,91311
2016,20,perez,56,,1:29.929,89929
2016,20,ricciardo,56,,1:31.317,91317
2016,20,rosberg,56,,1:28.999,88999
2016,20,sainz,56,,1:30.322,90322
2016,20,vettel,56,,1:31.341,91341
2016,20,wehrlein,56,,1:32.390,92390
2016,20,alonso,57,,1:29.060,89060
2016,20,bottas,57,,1:30.593,90593
2016,20,button,57,,1:32.486,92486
2016,20,gutierrez,57,,1:30.739,90739
2016,20,hamilton,57,,1:26.635,86635
2016,20,hulkenberg,57,,1:29.915,89915
2016,20,kevin_magnussen,57,,1:32.837,92837
2016,20,kvyat,57,,1:29.524,89524
2016,20,max_verstappen,57,,1:28.764,88764
2016,20,nasr,57,,1:30.010,90010
2016,20,ocon,57,,1:30.423,90423
2016,20,perez,57,,1:29.198,89198
2016,20,ricciardo,57,,1:29.027,89027
2016,20,rosberg,57,,1:27.570,87570
2016,20,sainz,57,,1:29.684,89684
2016,20,vettel,57,,1:28.935,88935
2016,20,wehrlein,57,,1:31.433,91433
2016,20,alonso,58,,1:27.926,87926
2016,20,bottas,58,,1:30.344,90344
2016,20,button,58,,1:32.210,92210
2016,20,gutierrez,58,,1:30.432,90432
2016,20,hamilton,58,,1:26.236,86236
2016,20,hulkenberg,58,,1:29.417,89417
2016,20,kevin_magnussen,58,,1:29.735,89735
2016,20,kvyat,58,,1:29.892,89892
2016,20,max_verstappen,58,,1:28.409,88409
2016,20,nasr,58,,1:29.753,89753
2016,20,ocon,58,,1:29.552,89552
2016,20,perez,58,,1:28.891,88891
2016,20,ricciardo,58,,1:29.736,89736
2016,20,rosberg,58,,1:27.593,87593
2016,20,sainz,58,,1:28.778,88778
2016,20,vettel,58,,1:28.732,88732
2016,20,wehrlein,58,,1:30.604,90604
2016,20,alonso,59,,1:29.479,89479
2016,20,bottas,59,,1:34.239,94239
2016,20,button,59,,1:31.523,91523
2016,20,gutierrez,59,,1:32.180,92180
2016,20,hamilton,59,,1:27.384,87384
2016,20,hulkenberg,59,,1:29.493,89493
2016,20,kevin_magnussen,59,,1:29.844,89844
2016,20,kvyat,59,,1:29.756,89756
2016,20,max_verstappen,59,,1:28.660,88660
2016,20,nasr,59,,1:29.566,89566
2016,20,ocon,59,,1:29.394,89394
2016,20,perez,59,,1:28.216,88216
2016,20,ricciardo,59,,1:30.237,90237
2016,20,rosberg,59,,1:27.408,87408
2016,20,sainz,59,,1:28.419,88419
2016,20,vettel,59,,1:28.621,88621
2016,20,wehrlein,59,,1:31.616,91616
2016,20,hamilton,60,,1:26.701,86701
2016,21,alonso,1,,1:54.482,114482
2016,21,bottas,1,,1:55.579,115579
2016,21,button,1,,1:56.932,116932
2016,21,ericsson,1,,2:00.515,120515
2016,21,grosjean,1,,1:58.481,118481
2016,21,gutierrez,1,,1:58.909,118909
2016,21,hamilton,1,,1:48.108,108108
2016,21,hulkenberg,1,,1:53.605,113605
2016,21,jolyon_palmer,1,,1:56.116,116116
2016,21,kevin_magnussen,1,,2:05.231,125231
2016,21,kvyat,1,,1:57.474,117474
2016,21,massa,1,,1:55.131,115131
2016,21,max_verstappen,1,,2:00.841,120841
2016,21,nasr,1,,1:58.063,118063
2016,21,ocon,1,,2:00.008,120008
2016,21,perez,1,,1:53.301,113301
2016,21,raikkonen,1,,1:49.528,109528
2016,21,ricciardo,1,,1:50.484,110484
2016,21,rosberg,1,,1:48.740,108740
2016,21,sainz,1,,2:01.674,121674
2016,21,vettel,1,,1:51.075,111075
2016,21,wehrlein,1,,2:02.104,122104
2016,21,alonso,2,,1:48.621,108621
2016,21,bottas,2,,1:49.166,109166
2016,21,button,2,,1:49.603,109603
2016,21,ericsson,2,,1:53.559,113559
2016,21,grosjean,2,,1:50.194,110194
2016,21,gutierrez,2,,1:50.584,110584
2016,21,hamilton,2,,1:46.846,106846
2016,21,hulkenberg,2,,1:47.123,107123
2016,21,jolyon_palmer,2,,1:49.308,109308
2016,21,kevin_magnussen,2,,2:13.467,133467
2016,21,kvyat,2,,1:49.800,109800
2016,21,massa,2,,1:49.051,109051
2016,21,max_verstappen,2,,1:48.365,108365
2016,21,nasr,2,,1:50.156,110156
2016,21,ocon,2,,1:50.824,110824
2016,21,perez,2,,1:48.331,108331
2016,21,raikkonen,2,,1:47.202,107202
2016,21,ricciardo,2,,1:47.079,107079
2016,21,rosberg,2,,1:46.982,106982
2016,21,sainz,2,,1:50.753,110753
2016,21,vettel,2,,1:47.175,107175
2016,21,wehrlein,2,,1:51.213,111213
2016,21,alonso,3,,1:48.133,108133
2016,21,bottas,3,,1:47.886,107886
2016,21,button,3,,1:48.962,108962
2016,21,ericsson,3,,1:49.446,109446
2016,21,grosjean,3,,1:51.034,111034
2016,21,gutierrez,3,,1:49.274,109274
2016,21,hamilton,3,,1:46.339,106339
2016,21,hulkenberg,3,,1:46.797,106797
2016,21,jolyon_palmer,3,,1:48.774,108774
2016,21,kevin_magnussen,3,,1:48.744,108744
2016,21,kvyat,3,,1:49.251,109251
2016,21,massa,3,,1:49.244,109244
2016,21,max_verstappen,3,,1:48.596,108596
2016,21,nasr,3,,1:49.211,109211
2016,21,ocon,3,,1:49.859,109859
2016,21,perez,3,,1:46.801,106801
2016,21,raikkonen,3,,1:46.479,106479
2016,21,ricciardo,3,,1:46.585,106585
2016,21,rosberg,3,,1:46.394,106394
2016,21,sainz,3,,1:48.957,108957
2016,21,vettel,3,,1:46.517,106517
2016,21,wehrlein,3,,1:48.816,108816
2016,21,alonso,4,,1:48.005,108005
2016,21,bottas,4,,1:47.837,107837
2016,21,button,4,,1:48.753,108753
2016,21,ericsson,4,,1:49.398,109398
2016,21,grosjean,4,,1:48.951,108951
2016,21,gutierrez,4,,1:49.075,109075
2016,21,hamilton,4,,1:46.292,106292
2016,21,hulkenberg,4,,1:46.949,106949
2016,21,jolyon_palmer,4,,1:48.553,108553
2016,21,kevin_magnussen,4,,1:48.601,108601
2016,21,kvyat,4,,1:48.968,108968
2016,21,massa,4,,1:48.014,108014
2016,21,max_verstappen,4,,1:48.129,108129
2016,21,nasr,4,,1:49.755,109755
2016,21,ocon,4,,1:49.244,109244
2016,21,perez,4,,1:47.103,107103
2016,21,raikkonen,4,,1:46.658,106658
2016,21,ricciardo,4,,1:46.711,106711
2016,21,rosberg,4,,1:46.519,106519
2016,21,sainz,4,,1:49.187,109187
2016,21,vettel,4,,1:46.922,106922
2016,21,wehrlein,4,,1:49.170,109170
2016,21,alonso,5,,1:48.213,108213
2016,21,bottas,5,,1:50.942,110942
2016,21,button,5,,1:49.079,109079
2016,21,hamilton,5,,1:46.895,106895
2016,21,hulkenberg,5,,1:47.134,107134
2016,21,jolyon_palmer,5,,1:49.336,109336
2016,21,massa,5,,1:48.609,108609
2016,21,perez,5,,1:47.227,107227
2016,21,raikkonen,5,,1:46.737,106737
2016,21,ricciardo,5,,1:46.615,106615
2016,21,rosberg,5,,1:46.785,106785
2016,21,vettel,5,,1:46.670,106670
2016,21,alonso,55,,1:48.325,108325
2016,21,grosjean,55,,1:47.730,107730
2016,21,gutierrez,55,,1:47.746,107746
2016,21,hulkenberg,55,,1:47.925,107925
2016,21,massa,55,,1:48.412,108412
2016,21,perez,55,,1:48.671,108671
2016,21,raikkonen,55,,1:49.366,109366
2016,21,ricciardo,55,,1:46.969,106969
2017,1,alonso,1,,1:44.745,104745
2017,1,bottas,1,,1:36.009,96009
2017,1,ericsson,1,,1:59.379,119379
2017,1,giovinazzi,1,,1:47.489,107489
2017,1,grosjean,1,,1:40.716,100716
2017,1,hamilton,1,,1:34.404,94404
2017,1,hulkenberg,1,,1:45.237,105237
2017,1,jolyon_palmer,1,,1:46.279,106279
2017,1,kevin_magnussen,1,,2:47.633,167633
2017,1,kvyat,1,,1:43.910,103910
2017,1,massa,1,,1:39.674,99674
2017,1,max_verstappen,1,,1:38.375,98375
2017,1,ocon,1,,1:45.554,105554
2017,1,perez,1,,1:42.868,102868
2017,1,raikkonen,1,,1:37.493,97493
2017,1,ricciardo,1,,4:56.773,296773
2017,1,sainz,1,,1:41.891,101891
2017,1,stroll,1,,1:46.011,106011
2017,1,vandoorne,1,,1:46.762,106762
2017,1,vettel,1,,1:35.078,95078
2017,1,alonso,2,,1:31.942,91942
2017,1,bottas,2,,1:30.141,90141
2017,1,ericsson,2,,1:32.683,92683
2017,1,giovinazzi,2,,1:34.891,94891
2017,1,grosjean,2,,1:31.242,91242
2017,1,hamilton,2,,1:29.638,89638
2017,1,hulkenberg,2,,1:32.223,92223
2017,1,jolyon_palmer,2,,1:34.240,94240
2017,1,kevin_magnussen,2,,1:37.645,97645
2017,1,kvyat,2,,1:31.786,91786
2017,1,massa,2,,1:31.151,91151
2017,1,max_verstappen,2,,1:30.829,90829
2017,1,ocon,2,,1:32.699,92699
2017,1,perez,2,,1:31.589,91589
2017,1,raikkonen,2,,1:30.567,90567
2017,1,ricciardo,2,,1:32.510,92510
2017,1,sainz,2,,1:31.386,91386
2017,1,stroll,2,,1:33.362,93362
2017,1,vandoorne,2,,1:34.509,94509
2017,1,vettel,2,,1:29.727,89727
2017,1,alonso,3,,1:31.709,91709
2017,1,bottas,3,,1:29.635,89635
2017,1,ericsson,3,,1:32.814,92814
2017,1,giovinazzi,3,,1:33.874,93874
2017,1,grosjean,3,,1:31.050,91050
2017,1,hamilton,3,,1:29.119,89119
2017,1,hulkenberg,3,,1:32.092,92092
2017,1,jolyon_palmer,3,,1:33.249,93249
2017,1,kevin_magnussen,3,,1:30.558,90558
2017,1,kvyat,3,,1:31.610,91610
2017,1,massa,3,,1:30.623,90623
2017,1,max_verstappen,3,,1:30.490,90490
2017,1,ocon,3,,1:32.268,92268
2017,1,perez,3,,1:31.539,91539
2017,1,raikkonen,3,,1:30.163,90163
2017,1,ricciardo,3,,1:31.619,91619
2017,1,sainz,3,,1:31.658,91658
2017,1,stroll,3,,1:32.233,92233
2017,1,vandoorne,3,,1:33.571,93571
2017,1,vettel,3,,1:29.043,89043
2017,1,alonso,4,,1:31.524,91524
2017,1,bottas,4,,1:29.301,89301
2017,1,ericsson,4,,1:33.655,93655
2017,1,giovinazzi,4,,1:34.121,94121
2017,1,grosjean,4,,1:30.763,90763
2017,1,hamilton,4,,1:29.044,89044
